id,scandate,dependencyId,vulnerabilityId,dependencyPathId,toolId,confidence,severity,count,id,repositoryId,packageId,id,group,artifact,version,ecosystem,id,source,cveId,sourceId,publishDate,description,CVSS2_score,CVSS2_severity,CVSS3_score,CVSS3_severity
22650,,2008,1285,3633,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22670,,2008,1285,3653,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22671,,2008,1285,3654,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22685,,2008,1285,3668,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22662,,2008,1285,3645,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22672,,2008,1285,3655,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22673,,2008,1285,3656,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22651,,2008,1285,3634,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22652,,2008,1285,3635,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22674,,2008,1285,3657,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22661,,2008,1285,3644,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22675,,2008,1285,3658,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22676,,2008,1285,3659,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22677,,2008,1285,3660,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22678,,2008,1285,3661,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22679,,2008,1285,3662,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22680,,2008,1285,3663,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22653,,2008,1285,3636,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22654,,2008,1285,3637,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22655,,2008,1285,3638,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22656,,2008,1285,3639,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22681,,2008,1285,3664,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22682,,2008,1285,3665,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22657,,2008,1285,3640,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22658,,2008,1285,3641,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22659,,2008,1285,3642,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22660,,2008,1285,3643,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22683,,2008,1285,3666,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
22684,,2008,1285,3667,5,,high,1,2008,25,2301,2301,npm,bl,4.0.2,npm,1285,NPM,,NPM-1555,2020-09-08 18:24:54,"Remote Memory ExposureA buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
21921,,2303,1026,2700,5,,moderate,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,1026,NPM,,NPM-338,2017-04-25 18:07:06,"ReDoSAffected versions of `brace-expansion` are vulnerable to a regular expression denial of service condition.

## Proof of Concept

```
var expand = require('brace-expansion');
expand('{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\n}');
```",,,,
21922,,2303,1026,2701,5,,moderate,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,1026,NPM,,NPM-338,2017-04-25 18:07:06,"ReDoSAffected versions of `brace-expansion` are vulnerable to a regular expression denial of service condition.

## Proof of Concept

```
var expand = require('brace-expansion');
expand('{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\n}');
```",,,,
21923,,2303,1026,2702,5,,moderate,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,1026,NPM,,NPM-338,2017-04-25 18:07:06,"ReDoSAffected versions of `brace-expansion` are vulnerable to a regular expression denial of service condition.

## Proof of Concept

```
var expand = require('brace-expansion');
expand('{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\n}');
```",,,,
21986,,2167,830,2739,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21984,,2167,830,2737,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21953,,2167,830,2642,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21954,,2167,830,2643,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21972,,2167,830,2725,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21973,,2167,830,2726,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21974,,2167,830,2727,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21975,,2167,830,2728,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21976,,2167,830,2729,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21977,,2167,830,2730,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21978,,2167,830,2731,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21979,,2167,830,2732,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21980,,2167,830,2733,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21981,,2167,830,2734,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21982,,2167,830,2735,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21983,,2167,830,2736,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21985,,2167,830,2738,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21992,,2167,830,2745,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21987,,2167,830,2740,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21988,,2167,830,2741,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21989,,2167,830,2742,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
21990,,2167,830,2743,5,,low,1,2167,25,1864,1864,npm,braces,3.0.2,npm,830,NPM,,NPM-786,2019-02-15 21:44:31,Regular Expression Denial of ServiceVersions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
