id,scandate,dependencyId,vulnerabilityId,dependencyPathId,toolId,confidence,severity,count,id,repositoryId,packageId,id,group,artifact,version,ecosystem,id,source,cveId,sourceId,publishDate,description,CVSS2_score,CVSS2_severity,CVSS3_score,CVSS3_severity
13996,"Fri, 25 Sep 2020 18:14:08 -0400",2765,543,2407,4,HIGHEST,,1,2765,25,2776,2776,npm,acorn,3.0.4,npm,543,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-acorn:3.3.0,,"ECMAScript parser : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,7.5,HIGH
13997,"Fri, 25 Sep 2020 18:14:08 -0400",2768,543,2408,4,HIGHEST,,1,2768,25,2778,2778,npm,acorn,4.0.13,npm,543,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-acorn:3.3.0,,"ECMAScript parser : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,7.5,HIGH
13998,"Fri, 25 Sep 2020 18:14:08 -0400",2769,543,2409,4,HIGHEST,,1,2769,25,2779,2779,npm,acorn,5.7.3,npm,543,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-acorn:3.3.0,,"ECMAScript parser : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,7.5,HIGH
13999,"Fri, 25 Sep 2020 18:14:08 -0400",2769,711,3481,4,HIGHEST,,1,2769,25,2779,2779,npm,acorn,5.7.3,npm,711,NPM,,OWASP-1488-acorn:5.7.3,,"ECMAScript parser : Affected versions of `acorn` are vulnerable to Regular Expression Denial of Service. A regex in the form of `/[x-ud800]/u` causes the parser to enter an infinite loop. The string is not valid UTF16 which usually results in it being sanitized before reaching the parser. If an application processes untrusted input and passes it directly to `acorn`, attackers may leverage the vulnerability leading to Denial of Service.",,,,
14000,"Fri, 25 Sep 2020 18:14:08 -0400",2769,543,3481,4,HIGHEST,,1,2769,25,2779,2779,npm,acorn,5.7.3,npm,543,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-acorn:3.3.0,,"ECMAScript parser : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,7.5,HIGH
14001,"Fri, 25 Sep 2020 18:14:08 -0400",1683,495,2410,4,HIGHEST,,1,1683,25,2117,2117,npm,angular,1.6.1,npm,495,OSSINDEX,,OWASP-CWE-20: Improper Input Validation-angular:1.5.5,,HTML enhanced for web apps : The product does not validate or incorrectly validates input that can affect the control flow or data flow of a program.,,,8.2,HIGH
14002,"Fri, 25 Sep 2020 18:14:08 -0400",1683,496,2410,4,HIGHEST,,1,1683,25,2117,2117,npm,angular,1.6.1,npm,496,OSSINDEX,,OWASP-CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')-angular:1.5.5,,HTML enhanced for web apps : The software does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,,,6.1,MEDIUM
14003,"Fri, 25 Sep 2020 18:14:08 -0400",1683,495,3482,4,HIGHEST,,1,1683,25,2117,2117,npm,angular,1.6.1,npm,495,OSSINDEX,,OWASP-CWE-20: Improper Input Validation-angular:1.5.5,,HTML enhanced for web apps : The product does not validate or incorrectly validates input that can affect the control flow or data flow of a program.,,,8.2,HIGH
14004,"Fri, 25 Sep 2020 18:14:08 -0400",1683,496,3482,4,HIGHEST,,1,1683,25,2117,2117,npm,angular,1.6.1,npm,496,OSSINDEX,,OWASP-CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')-angular:1.5.5,,HTML enhanced for web apps : The software does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,,,6.1,MEDIUM
14005,"Fri, 25 Sep 2020 18:14:08 -0400",1683,498,3483,4,HIGHEST,,1,1683,25,2117,2117,npm,angular,1.6.1,npm,498,NPM,,OWASP-1343-angular:1.8.0,,"HTML enhanced for web apps : Versions of `angular ` prior to 1.7.9 are vulnerable to prototype pollution. The deprecated API function `merge()` does not restrict the modification of an Object's prototype in the , which may allow an attacker to add or modify an existing property that will exist on all objects.",,,,
14006,"Fri, 25 Sep 2020 18:14:08 -0400",1683,495,3483,4,HIGHEST,,1,1683,25,2117,2117,npm,angular,1.6.1,npm,495,OSSINDEX,,OWASP-CWE-20: Improper Input Validation-angular:1.5.5,,HTML enhanced for web apps : The product does not validate or incorrectly validates input that can affect the control flow or data flow of a program.,,,8.2,HIGH
14007,"Fri, 25 Sep 2020 18:14:08 -0400",1683,496,3483,4,HIGHEST,,1,1683,25,2117,2117,npm,angular,1.6.1,npm,496,OSSINDEX,,OWASP-CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting')-angular:1.5.5,,HTML enhanced for web apps : The software does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,,,6.1,MEDIUM
14008,"Fri, 25 Sep 2020 18:14:08 -0400",2455,550,2411,4,HIGHEST,,1,2455,25,1083,1083,npm,babel-plugin-transform-es2015-unicode-regex,6.24.1,npm,550,NVD,CVE-2016-10578,,2018-05-29 20:29:00,"unicode loads unicode data downloaded from unicode.org into nodejs. Unicode before 9.0.0 downloads binary resources over HTTP, which leaves it vulnerable to MITM attacks.",6.8,MEDIUM,8.1,HIGH
14009,"Fri, 25 Sep 2020 18:14:08 -0400",2010,1190,3484,4,HIGHEST,,1,2010,25,1738,1738,npm,bl,1.2.2,npm,1190,NPM,,OWASP-1555-bl:1.2.2,,"A buffer over-read vulnerability exists in bl <4.0.3, <3.0.1 <2.2.1 and <1.2.3 which could allow an attacker to supply user input (even typed) that if it ends up in consume() argument and can become negative, the BufferList state can be corrupted, tricking it into exposing uninitialized memory via regular .slice() calls.",,,,
14010,"Fri, 25 Sep 2020 18:14:08 -0400",2302,716,3485,4,HIGHEST,,1,2302,25,1012,1012,npm,brace-expansion,1.1.11,npm,716,NPM,,OWASP-338-brace-expansion:1.1.11,,"Brace expansion as known from sh/bash : Affected versions of `brace-expansion` are vulnerable to a regular expression denial of service condition.  ## Proof of Concept  ``` var expand = require('brace-expansion'); expand('{,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n}'); ```",,,,
14012,"Fri, 25 Sep 2020 18:14:08 -0400",2303,717,2413,4,HIGHEST,,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,717,OSSINDEX,,OWASP-CWE-185: Incorrect Regular Expression-brace-expansion:1.1.3,,Brace expansion as known from sh/bash : The software specifies a regular expression in a way that causes data to be improperly matched or compared.,,,7.5,HIGH
14013,"Fri, 25 Sep 2020 18:14:08 -0400",2303,718,2413,4,HIGHEST,,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,718,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-brace-expansion:1.1.3,,"Brace expansion as known from sh/bash : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,6.2,MEDIUM
14015,"Fri, 25 Sep 2020 18:14:08 -0400",2303,717,3486,4,HIGHEST,,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,717,OSSINDEX,,OWASP-CWE-185: Incorrect Regular Expression-brace-expansion:1.1.3,,Brace expansion as known from sh/bash : The software specifies a regular expression in a way that causes data to be improperly matched or compared.,,,7.5,HIGH
14016,"Fri, 25 Sep 2020 18:14:08 -0400",2303,718,3486,4,HIGHEST,,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,718,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-brace-expansion:1.1.3,,"Brace expansion as known from sh/bash : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,6.2,MEDIUM
14018,"Fri, 25 Sep 2020 18:14:08 -0400",2303,717,3487,4,HIGHEST,,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,717,OSSINDEX,,OWASP-CWE-185: Incorrect Regular Expression-brace-expansion:1.1.3,,Brace expansion as known from sh/bash : The software specifies a regular expression in a way that causes data to be improperly matched or compared.,,,7.5,HIGH
14019,"Fri, 25 Sep 2020 18:14:08 -0400",2303,718,3487,4,HIGHEST,,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,718,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-brace-expansion:1.1.3,,"Brace expansion as known from sh/bash : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,6.2,MEDIUM
14011,"Fri, 25 Sep 2020 18:14:08 -0400",2303,278,2413,4,HIGHEST,,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,278,NVD,CVE-2017-18077,,2018-01-27 12:29:00,"index.js in brace-expansion before 1.1.7 is vulnerable to Regular Expression Denial of Service (ReDoS) attacks, as demonstrated by an expand argument containing many comma characters.",5,MEDIUM,7.5,HIGH
14014,"Fri, 25 Sep 2020 18:14:08 -0400",2303,278,3486,4,HIGHEST,,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,278,NVD,CVE-2017-18077,,2018-01-27 12:29:00,"index.js in brace-expansion before 1.1.7 is vulnerable to Regular Expression Denial of Service (ReDoS) attacks, as demonstrated by an expand argument containing many comma characters.",5,MEDIUM,7.5,HIGH
14017,"Fri, 25 Sep 2020 18:14:08 -0400",2303,278,3487,4,HIGHEST,,1,2303,25,2525,2525,npm,brace-expansion,1.1.3,npm,278,NVD,CVE-2017-18077,,2018-01-27 12:29:00,"index.js in brace-expansion before 1.1.7 is vulnerable to Regular Expression Denial of Service (ReDoS) attacks, as demonstrated by an expand argument containing many comma characters.",5,MEDIUM,7.5,HIGH
14020,"Fri, 25 Sep 2020 18:14:08 -0400",2170,501,2414,4,HIGHEST,,1,2170,25,1865,1865,npm,braces,0.1.5,npm,501,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-braces:0.1.5,,"Fastest brace expansion lib. Typically used with file paths, but can be used with any string. Expands comma-separated values (e.g. `foo/{a,b,c}/bar`) and alphabetical or numerical ranges (e.g. `{1..9}`) : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,7.5,HIGH
14021,"Fri, 25 Sep 2020 18:14:08 -0400",2168,502,2415,4,HIGHEST,,1,2168,25,1178,1178,npm,braces,1.8.5,npm,502,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-braces:1.8.5,,"Fastest brace expansion for node.js, with the most complete support for the Bash 4.3 braces specification. : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,7.5,HIGH
14022,"Fri, 25 Sep 2020 18:14:08 -0400",2169,551,3488,4,HIGHEST,,1,2169,25,1177,1177,npm,braces,2.3.2,npm,551,NPM,,OWASP-786-braces:2.3.2,,"Bash-like brace expansion, implemented in JavaScript. Safer than other brace expansion libs, with complete support for the Bash 4.3 braces specification, without sacrificing speed. : Versions of `braces` prior to 2.3.1 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.",,,,
14023,"Fri, 25 Sep 2020 18:14:08 -0400",2509,719,2417,4,HIGHEST,,1,2509,25,2624,2624,npm,canvas,1.1.6,npm,719,NPM,,OWASP-804-canvas:1.1.6,,Versions of `canvas` prior to 1.6.10 are vulnerable to Denial of Service. Processing malicious JPEGs or GIFs could crash the node process.,,,,
14024,"Fri, 25 Sep 2020 18:14:08 -0400",2509,720,2417,4,HIGHEST,,1,2509,25,2624,2624,npm,canvas,1.1.6,npm,720,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-canvas:1.1.6,,"The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,7.5,HIGH
14025,"Fri, 25 Sep 2020 18:14:08 -0400",1697,506,2418,4,HIGHEST,,1,1697,25,2131,2131,npm,chartjs-color-string,0.6.0,npm,506,NVD,CVE-2017-16116,,2018-06-07 02:29:00,The string module is a module that provides extra string operations. The string module is vulnerable to regular expression denial of service when specifically crafted untrusted user input is passed into the underscore or unescapeHTML methods.,5,MEDIUM,7.5,HIGH
14026,"Fri, 25 Sep 2020 18:14:08 -0400",2837,590,2419,4,HIGHEST,,1,2837,25,1528,1528,npm,clean-css,3.4.28,npm,590,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-clean-css:3.4.28,,"A well-tested CSS minifier : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,3.7,LOW
14027,"Fri, 25 Sep 2020 18:14:08 -0400",2837,589,3489,4,HIGHEST,,1,2837,25,1528,1528,npm,clean-css,3.4.28,npm,589,NPM,,OWASP-785-clean-css:3.4.28,,A well-tested CSS minifier : Version of `clean-css` prior to 4.1.11 are vulnerable to Regular Expression Denial of Service (ReDoS). Untrusted input may cause catastrophic backtracking while matching regular expressions. This can cause the application to be unresponsive leading to Denial of Service.,,,,
14028,"Fri, 25 Sep 2020 18:14:08 -0400",2837,590,3489,4,HIGHEST,,1,2837,25,1528,1528,npm,clean-css,3.4.28,npm,590,OSSINDEX,,OWASP-CWE-400: Uncontrolled Resource Consumption ('Resource Exhaustion')-clean-css:3.4.28,,"A well-tested CSS minifier : The software does not properly restrict the size or amount of resources that are requested or influenced by an actor, which can be used to consume more resources than intended.",,,3.7,LOW
14029,"Fri, 25 Sep 2020 18:14:08 -0400",1782,552,2421,4,HIGHEST,,1,1782,25,2176,2176,npm,cli-cursor,1.0.2,npm,552,NVD,CVE-2019-16775,,2019-12-13 01:15:00,Versions of the npm CLI prior to 6.13.3 are vulnerable to an Arbitrary File Write. It is possible for packages to create symlinks to files outside of thenode_modules folder through the bin field upon installation. A properly constructed entry in the package.json bin field would allow a package publisher to create a symlink pointing to arbitrary files on a user's system when the package is installed. This behavior is still possible through install scripts. This vulnerability bypasses a user using the --ignore-scripts install option.,4,MEDIUM,6.5,MEDIUM
14030,"Fri, 25 Sep 2020 18:14:08 -0400",1782,553,2421,4,HIGHEST,,1,1782,25,2176,2176,npm,cli-cursor,1.0.2,npm,553,NVD,CVE-2019-16776,,2019-12-13 01:15:00,Versions of the npm CLI prior to 6.13.3 are vulnerable to an Arbitrary File Write. It fails to prevent access to folders outside of the intended node_modules folder through the bin field. A properly constructed entry in the package.json bin field would allow a package publisher to modify and/or gain access to arbitrary files on a user's system when the package is installed. This behavior is still possible through install scripts. This vulnerability bypasses a user using the --ignore-scripts install option.,5.5,MEDIUM,8.1,HIGH
14031,"Fri, 25 Sep 2020 18:14:08 -0400",1782,554,2421,4,HIGHEST,,1,1782,25,2176,2176,npm,cli-cursor,1.0.2,npm,554,NVD,CVE-2019-16777,,2019-12-13 01:15:00,"Versions of the npm CLI prior to 6.13.4 are vulnerable to an Arbitrary File Overwrite. It fails to prevent existing globally-installed binaries to be overwritten by other package installations. For example, if a package was installed globally and created a serve binary, any subsequent installs of packages that also create a serve binary would overwrite the previous serve binary. This behavior is still allowed in local installations and also through install scripts. This vulnerability bypasses a user using the --ignore-scripts install option.",5.5,MEDIUM,6.5,MEDIUM
14032,"Fri, 25 Sep 2020 18:14:08 -0400",1782,555,2421,4,HIGHEST,,1,1782,25,2176,2176,npm,cli-cursor,1.0.2,npm,555,NVD,CVE-2020-15095,,2020-07-07 19:15:00,Versions of the npm CLI prior to 6.14.6 are vulnerable to an information exposure vulnerability through log files. The CLI supports URLs like <protocol>://[<user>[:<password>]@]<hostname>[:<port>][:][/]<path>. The password value is not redacted and is printed to stdout and also to any generated log files.,2.1,LOW,5.5,MEDIUM
14033,"Fri, 25 Sep 2020 18:14:08 -0400",1790,552,2424,4,HIGHEST,,1,1790,25,2180,2180,npm,cli-width,2.1.0,npm,552,NVD,CVE-2019-16775,,2019-12-13 01:15:00,Versions of the npm CLI prior to 6.13.3 are vulnerable to an Arbitrary File Write. It is possible for packages to create symlinks to files outside of thenode_modules folder through the bin field upon installation. A properly constructed entry in the package.json bin field would allow a package publisher to create a symlink pointing to arbitrary files on a user's system when the package is installed. This behavior is still possible through install scripts. This vulnerability bypasses a user using the --ignore-scripts install option.,4,MEDIUM,6.5,MEDIUM
14034,"Fri, 25 Sep 2020 18:14:08 -0400",1790,553,2424,4,HIGHEST,,1,1790,25,2180,2180,npm,cli-width,2.1.0,npm,553,NVD,CVE-2019-16776,,2019-12-13 01:15:00,Versions of the npm CLI prior to 6.13.3 are vulnerable to an Arbitrary File Write. It fails to prevent access to folders outside of the intended node_modules folder through the bin field. A properly constructed entry in the package.json bin field would allow a package publisher to modify and/or gain access to arbitrary files on a user's system when the package is installed. This behavior is still possible through install scripts. This vulnerability bypasses a user using the --ignore-scripts install option.,5.5,MEDIUM,8.1,HIGH
14035,"Fri, 25 Sep 2020 18:14:08 -0400",1790,554,2424,4,HIGHEST,,1,1790,25,2180,2180,npm,cli-width,2.1.0,npm,554,NVD,CVE-2019-16777,,2019-12-13 01:15:00,"Versions of the npm CLI prior to 6.13.4 are vulnerable to an Arbitrary File Overwrite. It fails to prevent existing globally-installed binaries to be overwritten by other package installations. For example, if a package was installed globally and created a serve binary, any subsequent installs of packages that also create a serve binary would overwrite the previous serve binary. This behavior is still allowed in local installations and also through install scripts. This vulnerability bypasses a user using the --ignore-scripts install option.",5.5,MEDIUM,6.5,MEDIUM
14036,"Fri, 25 Sep 2020 18:14:08 -0400",1790,555,2424,4,HIGHEST,,1,1790,25,2180,2180,npm,cli-width,2.1.0,npm,555,NVD,CVE-2020-15095,,2020-07-07 19:15:00,Versions of the npm CLI prior to 6.14.6 are vulnerable to an information exposure vulnerability through log files. The CLI supports URLs like <protocol>://[<user>[:<password>]@]<hostname>[:<port>][:][/]<path>. The password value is not redacted and is printed to stdout and also to any generated log files.,2.1,LOW,5.5,MEDIUM
14037,"Fri, 25 Sep 2020 18:14:08 -0400",2690,506,2426,4,HIGHEST,,1,2690,25,1433,1433,npm,color-string,0.3.0,npm,506,NVD,CVE-2017-16116,,2018-06-07 02:29:00,The string module is a module that provides extra string operations. The string module is vulnerable to regular expression denial of service when specifically crafted untrusted user input is passed into the underscore or unescapeHTML methods.,5,MEDIUM,7.5,HIGH
14038,"Fri, 25 Sep 2020 18:14:08 -0400",2530,722,2427,4,HIGHEST,,1,2530,25,2644,2644,npm,concat-stream,1.2.1,npm,722,OSSINDEX,,OWASP-CWE-200: Information Exposure-concat-stream:1.2.1,,writable stream that concatenates strings or binary data and calls a callback with the result : An information exposure is the intentional or unintentional disclosure of information to an actor that is not explicitly authorized to have access to that information.,,,,
14039,"Fri, 25 Sep 2020 18:14:08 -0400",2530,723,2427,4,HIGHEST,,1,2530,25,2644,2644,npm,concat-stream,1.2.1,npm,723,OSSINDEX,,OWASP-Possible Denial of Service (DoS)-concat-stream:1.2.1,,"writable stream that concatenates strings or binary data and calls a callback with the result : Putting the word  Array  in a utf8 buffer causes the program to crash, which could affect programs who use this package to process requests.",,,,
14040,"Fri, 25 Sep 2020 18:14:08 -0400",2531,722,2428,4,HIGHEST,,1,2531,25,2645,2645,npm,concat-stream,1.5.1,npm,722,OSSINDEX,,OWASP-CWE-200: Information Exposure-concat-stream:1.2.1,,writable stream that concatenates strings or binary data and calls a callback with the result : An information exposure is the intentional or unintentional disclosure of information to an actor that is not explicitly authorized to have access to that information.,,,,
14041,"Fri, 25 Sep 2020 18:14:08 -0400",2531,725,2428,4,HIGHEST,,1,2531,25,2645,2645,npm,concat-stream,1.5.1,npm,725,OSSINDEX,,OWASP-CWE-20: Improper Input Validation-concat-stream:1.5.1,,writable stream that concatenates strings or binary data and calls a callback with the result : The product does not validate or incorrectly validates input that can affect the control flow or data flow of a program.,,,8.2,HIGH
14042,"Fri, 25 Sep 2020 18:14:08 -0400",2533,726,3490,4,HIGHEST,,1,2533,25,1920,1920,npm,concat-stream,1.6.2,npm,726,NPM,,OWASP-597-concat-stream:1.6.2,,writable stream that concatenates strings or binary data and calls a callback with the result : Versions of `concat-stream` before 1.5.2 are vulnerable to memory exposure if userp provided input is passed into `write()`  Versions <1.3.0 are not affected due to not using unguarded Buffer constructor.,,,,
14043,"Fri, 25 Sep 2020 18:14:08 -0400",3010,503,2430,4,HIGHEST,,1,3010,25,2042,2042,npm,content-type,1.0.4,npm,503,NVD,CVE-2017-16111,,2018-06-07 02:29:00,The content module is a module to parse HTTP Content-* headers. It is used by the hapijs framework to provide this functionality. The module is vulnerable to regular expression denial of service when passed a specifically crafted Content-Type or Content-Disposition header.,5,MEDIUM,7.5,HIGH
14045,"Fri, 25 Sep 2020 18:14:08 -0400",2595,729,2431,4,HIGHEST,,1,2595,25,2688,2688,npm,cryptiles,0.2.2,npm,729,OSSINDEX,,OWASP-CWE-330: Use of Insufficiently Random Values-cryptiles:0.2.2,,General purpose crypto utilities : The software may use insufficiently random numbers or values in a security context that depends on unpredictable numbers.,,,5.9,MEDIUM
14046,"Fri, 25 Sep 2020 18:14:08 -0400",2595,730,2431,4,HIGHEST,,1,2595,25,2688,2688,npm,cryptiles,0.2.2,npm,730,OSSINDEX,,OWASP-CWE-331: Insufficient Entropy-cryptiles:0.2.2,,"General purpose crypto utilities : The software uses an algorithm or scheme that produces insufficient entropy, leaving patterns or clusters of values that are more likely to occur than others.",,,9.8,CRITICAL
14047,"Fri, 25 Sep 2020 18:14:08 -0400",2595,727,3491,4,HIGHEST,,1,2595,25,2688,2688,npm,cryptiles,0.2.2,npm,727,NPM,,OWASP-1464-cryptiles:0.2.2,,General purpose crypto utilities : Versions of `cryptiles` prior to 4.1.2 are vulnerable to Insufficient Entropy. The `randomDigits()` method does not provide sufficient entropy and its generates digits that are not evenly distributed.,,,,
14049,"Fri, 25 Sep 2020 18:14:08 -0400",2595,729,3491,4,HIGHEST,,1,2595,25,2688,2688,npm,cryptiles,0.2.2,npm,729,OSSINDEX,,OWASP-CWE-330: Use of Insufficiently Random Values-cryptiles:0.2.2,,General purpose crypto utilities : The software may use insufficiently random numbers or values in a security context that depends on unpredictable numbers.,,,5.9,MEDIUM
14050,"Fri, 25 Sep 2020 18:14:08 -0400",2595,730,3491,4,HIGHEST,,1,2595,25,2688,2688,npm,cryptiles,0.2.2,npm,730,OSSINDEX,,OWASP-CWE-331: Insufficient Entropy-cryptiles:0.2.2,,"General purpose crypto utilities : The software uses an algorithm or scheme that produces insufficient entropy, leaving patterns or clusters of values that are more likely to occur than others.",,,9.8,CRITICAL
